source_gap,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,40,42
20,0.0,0.21241554054054054,0.17905405405405406,0.0,0.16807432432432431,0.0941722972972973,0.0,0.0777027027027027,0.07643581081081081,0.0,0.06925675675675676,0.03462837837837838,0.0,0.029138513513513514,0.021114864864864864,0.0,0.01097972972972973,0.011402027027027027,0.010135135135135136,0.005489864864864865
22,0.2011251758087201,0.0,0.2156586966713549,0.16971401781528364,0.0,0.07782466010314111,0.09282700421940929,0.0,0.07172995780590717,0.07219878105954056,0.0,0.02390998593530239,0.027660571964369433,0.0,0.02062822315986873,0.013595874355368026,0.0,0.008907641819034223,0.0,0.004219409282700422
24,0.10756366400608133,0.12846826301786393,0.2185480805777271,0.052451539338654506,0.08209806157354618,0.08969973394146712,0.05701254275940707,0.043329532497149374,0.055112124667426834,0.03420752565564424,0.016343595591030026,0.027366020524515394,0.016343595591030026,0.011402508551881414,0.026985936906119345,0.004180919802356519,0.008361839604713038,0.009122006841505131,0.006461421512732801,0.0049410870391486126
26,0.0,0.2853448275862069,0.1336206896551724,0.0,0.16724137931034483,0.10086206896551723,0.0,0.04741379310344827,0.05862068965517241,0.0,0.04310344827586207,0.04396551724137931,0.0,0.034482758620689655,0.039655172413793106,0.0,0.01810344827586207,0.010344827586206896,0.011206896551724138,0.00603448275862069
28,0.3007456503728252,0.0,0.16652858326429162,0.11267605633802817,0.0,0.13256006628003314,0.08699254349627175,0.0,0.04888152444076222,0.050538525269262634,0.0,0.024026512013256007,0.02568351284175642,0.0,0.024026512013256007,0.0115990057995029,0.0,0.009942004971002486,0.0,0.00579950289975145
30,0.11761575306013837,0.11868014901543374,0.1660457690260777,0.0707823310271421,0.0883448642895157,0.11495476317189994,0.056412985630654604,0.041511442256519426,0.05854177754124534,0.027142096860031932,0.026609898882384245,0.027142096860031932,0.013837147418839808,0.018094731240021287,0.018094731240021287,0.009579563597658328,0.007982969664715274,0.007450771687067589,0.006386375731772219,0.004789781798829164
32,0.0,0.2011070110701107,0.17896678966789667,0.0,0.23062730627306274,0.0996309963099631,0.0,0.05719557195571956,0.07011070110701106,0.0,0.04059040590405904,0.04059040590405904,0.0,0.033210332103321034,0.014760147601476014,0.0,0.014760147601476014,0.01107011070110701,0.0018450184501845018,0.005535055350553505
34,0.20437956204379562,0.0,0.23905109489051096,0.14233576642335766,0.0,0.08394160583941605,0.09671532846715329,0.0,0.04927007299270073,0.06204379562043796,0.0,0.02737226277372263,0.040145985401459854,0.0,0.01824817518248175,0.012773722627737226,0.0,0.021897810218978103,0.0,0.0018248175182481751
36,0.11507936507936507,0.14682539682539683,0.1746031746031746,0.06878306878306878,0.07275132275132275,0.08994708994708994,0.07936507936507936,0.03042328042328042,0.06481481481481481,0.0291005291005291,0.02513227513227513,0.03306878306878307,0.0026455026455026454,0.013227513227513227,0.023809523809523808,0.007936507936507936,0.010582010582010581,0.006613756613756613,0.003968253968253968,0.0013227513227513227
40,0.2815533980582524,0.0,0.16262135922330098,0.16262135922330098,0.0,0.0970873786407767,0.07766990291262135,0.0,0.06796116504854369,0.050970873786407765,0.0,0.02912621359223301,0.024271844660194174,0.0,0.01699029126213592,0.007281553398058253,0.0,0.01699029126213592,0.0,0.0048543689320388345
42,0.11397849462365592,0.11827956989247312,0.16559139784946236,0.08817204301075268,0.1053763440860215,0.09032258064516129,0.034408602150537634,0.03655913978494624,0.09032258064516129,0.030107526881720432,0.012903225806451613,0.01935483870967742,0.012903225806451613,0.021505376344086023,0.023655913978494623,0.0064516129032258064,0.004301075268817204,0.015053763440860216,0.0064516129032258064,0.004301075268817204
